"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 01:48:48","ALL","All Containers","214.02%","1,080.08 MB","8.54%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:48:58","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.88MB","0B / 0B","100"
"2025-03-12 01:48:58","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.12%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:48:58","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.67%","3.363GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:48:58","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.89%","2.909GiB / 23.47GiB","12.39%","68.5MB / 797MB","0B / 0B","529"
"2025-03-12 01:48:58","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:48:58","ALL","All Containers","215.82%","1,080.08 MB","8.54%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:49:09","7941f509fee6","hdfs-spark-hive-docker-history-1","0.62%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.88MB","0B / 0B","100"
"2025-03-12 01:49:09","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.40%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:49:09","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.43%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:49:09","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.62%","2.911GiB / 23.47GiB","12.40%","68.5MB / 797MB","0B / 0B","530"
"2025-03-12 01:49:09","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:49:09","ALL","All Containers","212.07%","1,080.08 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:49:20","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.88MB","0B / 0B","100"
"2025-03-12 01:49:20","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.75%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:49:20","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.85%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:49:20","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.98%","2.911GiB / 23.47GiB","12.40%","68.5MB / 797MB","0B / 0B","529"
"2025-03-12 01:49:20","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:49:20","ALL","All Containers","210.72%","1,080.08 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:49:31","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.89MB","0B / 0B","100"
"2025-03-12 01:49:31","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.40%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:49:31","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.13%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:49:31","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.90%","2.911GiB / 23.47GiB","12.40%","68.6MB / 797MB","0B / 0B","529"
"2025-03-12 01:49:31","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:49:31","ALL","All Containers","211.58%","1,080.08 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:49:42","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.89MB","0B / 0B","100"
"2025-03-12 01:49:42","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.78%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:49:42","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.23%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:49:42","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.95%","2.911GiB / 23.47GiB","12.40%","68.6MB / 797MB","0B / 0B","530"
"2025-03-12 01:49:42","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:49:42","ALL","All Containers","210.11%","1,080.08 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:49:53","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.89MB","0B / 0B","100"
"2025-03-12 01:49:53","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.60%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:49:53","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.81%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:49:53","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.12%","2.911GiB / 23.47GiB","12.40%","68.6MB / 797MB","0B / 0B","529"
"2025-03-12 01:49:53","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:49:53","ALL","All Containers","213.68%","1,080.08 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:50:04","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.89MB","0B / 0B","100"
"2025-03-12 01:50:04","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.01%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:50:04","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","102.43%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:50:04","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.28%","2.913GiB / 23.47GiB","12.41%","68.6MB / 797MB","0B / 0B","529"
"2025-03-12 01:50:04","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:50:04","ALL","All Containers","210.89%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:50:15","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.89MB","0B / 0B","100"
"2025-03-12 01:50:15","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.77%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:50:15","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.13%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:50:15","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.20%","2.913GiB / 23.47GiB","12.41%","68.7MB / 797MB","0B / 0B","530"
"2025-03-12 01:50:15","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:50:15","ALL","All Containers","215.25%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:50:26","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.6MiB / 23.47GiB","4.16%","45.3MB / 1.9MB","0B / 0B","102"
"2025-03-12 01:50:26","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.15%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:50:26","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.90%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:50:26","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.85%","2.913GiB / 23.47GiB","12.41%","68.7MB / 797MB","0B / 0B","529"
"2025-03-12 01:50:26","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:50:26","ALL","All Containers","213.05%","1,080.29 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:50:37","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.9MB","0B / 0B","100"
"2025-03-12 01:50:37","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.97%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:50:37","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.94%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:50:37","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.83%","2.913GiB / 23.47GiB","12.41%","68.7MB / 797MB","0B / 0B","529"
"2025-03-12 01:50:37","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:50:37","ALL","All Containers","216.88%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:50:48","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.9MB","0B / 0B","100"
"2025-03-12 01:50:48","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.39%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:50:48","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.83%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:50:48","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.99%","2.913GiB / 23.47GiB","12.41%","68.8MB / 797MB","0B / 0B","530"
"2025-03-12 01:50:48","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:50:48","ALL","All Containers","213.33%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:50:59","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.3MB / 1.9MB","0B / 0B","100"
"2025-03-12 01:50:59","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.84%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:50:59","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.01%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:50:59","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.86%","2.913GiB / 23.47GiB","12.41%","68.8MB / 797MB","0B / 0B","529"
"2025-03-12 01:50:59","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:50:59","ALL","All Containers","210.85%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:51:10","7941f509fee6","hdfs-spark-hive-docker-history-1","0.68%","999.5MiB / 23.47GiB","4.16%","45.3MB / 1.91MB","0B / 0B","100"
"2025-03-12 01:51:10","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.29%","2.711GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:51:10","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.97%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:51:10","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.21%","2.915GiB / 23.47GiB","12.42%","68.8MB / 797MB","0B / 0B","530"
"2025-03-12 01:51:10","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:51:10","ALL","All Containers","213.15%","1,080.19 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:51:21","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.5MiB / 23.47GiB","4.16%","45.3MB / 1.91MB","0B / 0B","100"
"2025-03-12 01:51:21","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.54%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:51:21","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.41%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:51:21","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.96%","2.915GiB / 23.47GiB","12.42%","68.8MB / 797MB","0B / 0B","529"
"2025-03-12 01:51:21","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:51:21","ALL","All Containers","212.04%","1,080.19 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:51:32","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999.5MiB / 23.47GiB","4.16%","45.3MB / 1.91MB","0B / 0B","100"
"2025-03-12 01:51:32","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.65%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:51:32","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.20%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:51:32","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.89%","2.917GiB / 23.47GiB","12.43%","68.9MB / 797MB","0B / 0B","529"
"2025-03-12 01:51:32","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:51:32","ALL","All Containers","212.86%","1,080.19 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:51:42","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.5MiB / 23.47GiB","4.16%","45.3MB / 1.91MB","0B / 0B","100"
"2025-03-12 01:51:42","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.51%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:51:42","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.81%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:51:42","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.42%","2.917GiB / 23.47GiB","12.43%","68.9MB / 797MB","0B / 0B","530"
"2025-03-12 01:51:42","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:51:42","ALL","All Containers","212.88%","1,080.19 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:51:53","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.4MB / 1.91MB","0B / 0B","100"
"2025-03-12 01:51:53","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.63%","2.713GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:51:53","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.39%","3.363GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:51:53","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.05%","2.917GiB / 23.47GiB","12.43%","68.9MB / 797MB","0B / 0B","529"
"2025-03-12 01:51:53","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:51:53","ALL","All Containers","213.21%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:52:04","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.4MB / 1.91MB","0B / 0B","100"
"2025-03-12 01:52:04","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.05%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:52:04","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.62%","3.363GiB / 23.47GiB","14.33%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:52:04","a3d3766552e1","hdfs-spark-hive-docker-master-1","25.78%","2.919GiB / 23.47GiB","12.44%","69MB / 797MB","0B / 0B","529"
"2025-03-12 01:52:04","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:52:04","ALL","All Containers","237.59%","1,080.09 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:52:15","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45.4MB / 1.92MB","0B / 0B","100"
"2025-03-12 01:52:15","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.25%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:52:15","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.22%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:52:15","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.13%","2.919GiB / 23.47GiB","12.44%","69MB / 797MB","0B / 0B","530"
"2025-03-12 01:52:15","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:52:15","ALL","All Containers","212.76%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:52:26","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45.4MB / 1.92MB","0B / 0B","100"
"2025-03-12 01:52:26","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.35%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:52:26","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.73%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:52:26","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.90%","2.919GiB / 23.47GiB","12.44%","69MB / 797MB","0B / 0B","529"
"2025-03-12 01:52:26","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:52:26","ALL","All Containers","214.13%","1,080.09 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:52:37","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.4MB / 1.92MB","0B / 0B","100"
"2025-03-12 01:52:37","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.88%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:52:37","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.02%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:52:37","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.86%","2.921GiB / 23.47GiB","12.44%","69MB / 797MB","0B / 0B","529"
"2025-03-12 01:52:37","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:52:37","ALL","All Containers","213.90%","1,080.10 MB","8.55%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:52:48","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.4MB / 1.92MB","0B / 0B","100"
"2025-03-12 01:52:48","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.46%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:52:48","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.28%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:52:48","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.96%","2.921GiB / 23.47GiB","12.45%","69.1MB / 797MB","0B / 0B","530"
"2025-03-12 01:52:48","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:52:48","ALL","All Containers","210.84%","1,080.10 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:52:59","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","1004MiB / 23.47GiB","4.18%","45.4MB / 1.92MB","0B / 0B","100"
"2025-03-12 01:52:59","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.87%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:52:59","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.86%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:52:59","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.04%","2.921GiB / 23.47GiB","12.44%","69.1MB / 797MB","0B / 0B","529"
"2025-03-12 01:52:59","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:52:59","ALL","All Containers","212.91%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:53:10","7941f509fee6","hdfs-spark-hive-docker-history-1","1.06%","1004MiB / 23.47GiB","4.18%","45.4MB / 1.93MB","0B / 0B","100"
"2025-03-12 01:53:10","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.32%","2.712GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:53:10","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.07%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:53:10","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.88%","2.921GiB / 23.47GiB","12.45%","69.1MB / 797MB","0B / 0B","530"
"2025-03-12 01:53:10","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:53:10","ALL","All Containers","214.33%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:53:21","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.4MB / 1.93MB","0B / 0B","102"
"2025-03-12 01:53:21","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.95%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:53:21","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.84%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:53:21","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.02%","2.925GiB / 23.47GiB","12.46%","69.2MB / 797MB","0B / 0B","529"
"2025-03-12 01:53:21","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:53:21","ALL","All Containers","214.94%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:53:32","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1004MiB / 23.47GiB","4.18%","45.4MB / 1.93MB","0B / 0B","100"
"2025-03-12 01:53:32","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.87%","2.712GiB / 23.47GiB","11.56%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:53:32","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.00%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:53:32","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.92%","2.925GiB / 23.47GiB","12.46%","69.2MB / 797MB","0B / 0B","529"
"2025-03-12 01:53:32","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:53:32","ALL","All Containers","211.91%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:53:43","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","1004MiB / 23.47GiB","4.18%","45.4MB / 1.93MB","0B / 0B","100"
"2025-03-12 01:53:43","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.37%","2.712GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:53:43","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.81%","3.362GiB / 23.47GiB","14.32%","859MB / 584MB","0B / 0B","314"
"2025-03-12 01:53:43","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.28%","2.925GiB / 23.47GiB","12.46%","69.2MB / 797MB","0B / 0B","530"
"2025-03-12 01:53:43","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:53:43","ALL","All Containers","213.62%","1,084.70 MB","8.56%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:53:54","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1004MiB / 23.47GiB","4.18%","45.5MB / 1.94MB","0B / 0B","100"
